Title,Readership,Commants,PostingTime,Influence,SplitWords,Label
熟识的味道，一样的配方。,2030,12,20200415,40.15762361,熟识 味道 配方,
新时代必有新牛市！,3579,5,20180521,17.49381659,新 时代 必有 新,
时间刚刚如[大笑][大笑][大笑]2.21日公告了[加油][加,2662,13,20200222,43.44882282,时间 刚刚 大笑 大笑 大笑 公告 加油 加,
有人的地方就有江湖，作为一个24岁的女子，我在江湖上,3285,58,20221126,189.7307874,有人 地方 江湖 岁 女子 江湖,
财富通股吧里面，有一个人，叫首席投资人。这个人曾经,25030,31,20190423,102.2894613,财富 通股 首席 投资人,
3月18后要注意崩盘风险,18401,35,20190423,115.2426945,后要 崩盘 风险,
4月3日A股市场周末消息解读！,6744,103,20220403,336.0901211,消息 解读,
纯阳的500万实盘日记，09月06日今日战况:+91300。目前,3117,31,20210906,101.9728079,纯阳 万实盘 日记 战况,
大学开始炒股的，到今天也有三年了。我觉得我还是有进,1276,7,20190926,23.83704774,大学 炒股 有进,
午间观察：当前，首先我们需要明确的是当前市场的趋势,9369,32,20200806,105.3900926,午间 观察 趋势,
操作策略丨8月16日个人基金操作思路,8030,5,20210816,17.61665044,操作 策略 丨 基金 操作 思路,
霸天出来无论唱多唱空，都是出货。风筝特色高位六成仓,8468,22,20180318,72.8747233,霸天 唱多唱空 出货 风筝 特色 高位 六成 仓,
大盘很漂亮，踏空滑头必然一大群。,4837,31,20190304,102.0396016,很漂亮 踏空 滑头 一大群,
技术面来看，昨日低开低走，出现放量杀跌，沪指跌破上,3159,58,20211028,189.7248424,技术 面 低开 低 走 放量 杀跌 沪 指 跌破,
【六十三万平台款炒股的未来……】二二年第六十一次交,7373,231,20220606,752.1036755,六十三万 平台 款 炒股 二 二年 第六十 交,
中华A股，打一成语,21290,158,20190302,515.0148615,打一 成语,
大盘处于非常尴尬地步，主要原因机构抱团股死水一团，,1277,12,20210415,40.08716681,处于 尴尬 地步 原因 机构 抱团 股 死水 一团,
小时候喜欢看天上的星星。[毛估估],1866,25,20200612,82.39481907,小时候 喜欢 天上 星星 毛估估,
参谋炒盘日记:今天早盘参谋早早挂单，华银电力挂9.05,2079,15,20210601,49.91124907,参谋 炒盘 日记 早盘 参谋 早早 挂单 挂,
3月13日盘面参考小妖王回来,21259,5,20180514,17.76463999,盘面 参考 小妖 王 回来,
看到好多朋友说祁连山各种问题，我想说祁连山唯一问题,1309,15,20210907,49.84092888,好多 朋友 说 想 说 唯一,
2020年2月25日收盘分析：今天三大股指今日宽幅震荡（,1035,3,20200225,10.80522912,收盘 分析 三大 股指 宽幅 震荡,
从两大消息看主力元旦后,2125,20,20210102,66.16457563,两大 消息 主力 元旦,
中午大众热议：快点转过创业板,1548,3,20180221,10.86641983,热议 快点 转过,
今日早晨低开小振荡，午后直线上升不服来辩!,2373,12,20190513,40.18135421,早晨 低开 振荡 午后 直线 不服 来辩,
早说过了，再说一遍，不要再谈大盘指数了，指数大涨你,1185,8,20200617,27.07580142,早说 一遍 再谈 大涨,
降准大吉大利。就在刚才，央行又降准了，再次释放货币,9347,48,20200403,157.3897353,降准 大吉大利 央行 降准 释放 货币,
2018年11月23号推荐关注的分众传媒，6个月内上涨到7.2,4040,9,20190406,30.51223348,推荐 关注 分众传媒 上涨,
上涨还未开始,2707,42,20190718,137.7013709,上涨 未,
注册制逐渐走近，T+0也在研究中，以后炒股要更加下功,1626,9,20200818,30.37389219,注册 制 走近 研究 炒股 下功,
确定了，再发一次车,1148,20,20221107,66.07097966,发 车,
减产能增加利润能长期维持吗,5595,9,20180221,30.56173003,减产 增加利润 长期,
25万，玩了七个多月，赚了4万2【今日买入0元，卖出104,1415,28,20200813,92.10276475,万玩 七个 多月 赚 元 卖出,
请教大家一个问题，我不想打工上班了，我准备拿出我所,4597,149,20220526,485.5318661,请教 不想 打工 上班 拿出,
3.24午评：医疗板块持续回升，机会出现了吗？新能源白,1359,3,20220324,10.84662681,午评 持续 回升 机会 新能源 白,
这个与全体股民为敌的市场不值得投资，不会有牛市。,3297,4,20190507,14.23134163,股民 敌 值得 投资,
一个生活富足、自持多才，梦想实现财务自由的女孩子，,4698,12,20190310,40.28516955,生活 富足 自持 多才 梦想 财务 自由 女孩子,
此山依然高于彼山，继续正确的操作,32152,333,20210303,1083.827523,此山 依然 高于 彼山 正确 操作,
当心，人保下周申购，明天必跌，这把悬在股民头上的刀,3710,3,20180824,10.99928087,当心 人保 申购 必跌 悬 股民 头上 刀,
收盘还会下来。现在还早,2254,4,20180104,14.17353387,收盘 还会 早,
3月24日结束：地产医药逆市大涨，新方向出现,5186,16,20220324,53.30019138,结束 地产 逆市 大涨 新,
九安医疗明天上涨概率为74%！,4587,22,20220414,72.78153506,九安 上涨 概率,
周四研判错了，而且反了，周五不研判了,3141,70,20220113,228.7239738,周四 研判 错 反 周五 研判,
策略A股什么时候才能迎来真正的大涨？时间确定了！,3028,12,20211121,40.21840455,策略 迎来 大涨 时间,
3629~3580头肩顶今已转换为3561~3629头肩底了,3652,21,20210604,69.49688577,头 肩顶 转换 头 肩底,
12月26日，大阳，收盘上2550,1158,10,20190223,33.572298,大阳 收盘,
我去，这个月赚钱的人还有7成，真牛。,1229,12,20210603,40.08134316,赚钱的 成 真牛,
居民储蓄是不会轻易进入股市的,2712,29,20200109,95.45165139,居民 储蓄 轻易 股市,
8月8日早评：各路大神疯狂吹捧半导体，买在分歧，卖在,1572,10,20220808,33.61875839,早评 各路 大神 疯狂 吹捧 半导体 分歧 卖,
话说    大盘5.11盘前,15732,72,20220511,235.4688744,盘前,
大盘失守3000，破位还是诱空？,1768,10,20221010,33.63661879,失守 破位 诱空,
2020年第二个实盘交易日昨日总资产：509895.73今日总,5318,12,20200103,40.30401192,第二个 实盘 交易日 总资产 总,
【最新】聊聊云南城投4月27日后的3种走势（托勿入）4,3021,26,20210425,85.71805275,最新 聊聊 日后 走势 托勿入,
"老乡别害怕,我们是工农子弟兵,是自己的队伍又杀回来了",1603,3,20190427,10.87172673,老乡 害怕 工农 子弟兵 队伍 杀 回来,
12-10【早盘】：昨天提示风险了  今天做个差价,3507,10,20211210,33.74072752,早盘 提示 风险 做个 差价,
谁给我贷5O万亿用来买股,2598,15,20190227,49.9451237,谁给我 贷 万亿 买股,
西藏城投今日顶住压力小有收获！,1609,7,20220913,23.87229462,西藏 城投 顶住 压力 小有 收获,
别恐慌，往这里看！,25344,87,20210226,284.2913563,恐慌,
不管你买入什么股票，首先要考虑的是风险，就是说，你,1587,9,20191230,30.37020192,股票 风险,
能清的清，能减的减，轻仓跨年,1482,21,20201224,69.35979687,能清 清能 减 减轻 仓 跨,
经过上周四冲高，调整风险大增，目下管住手上策,1533,22,20221205,72.61493975,上周四 冲高 调整 风险 大增 目下 管住 手 上策,
紧急发文！午后大盘再度震荡下挫，向年线靠近，这又是,1773,9,20220119,30.38704806,紧急 发文 午后 再度 震荡 下挫 年线 靠近,
最新消息！离收盘还有20分钟，午后大盘再次上演冲高回,1040,3,20211214,10.80596167,最新消息 收盘 分钟 午后 上演 冲高回,
再三说明：三种人不要来点击我的贴！连人话都听不懂的,1110,21,20210528,69.31586304,再三 三种 点击 贴 连人话 听不懂,
国家队反手做空，一日游,1309,6,20180805,20.59092888,国家队 做空 一日游,
见底反转，新一轮行情,12842,40,20220718,131.4380214,见底 反转 新一轮,
周帖：1：上周出了个大阳线，日线上看是沿着5日线为支,16269,126,20210110,410.9739763,周帖 出 大阳线 日线 日线 支,
之中.技术.基本面.交易.贸易.,11727,56,20180527,183.4242154,之中 技术 基本面 交易 贸易,
游资之王炒股养家从50万到10亿,3365,4,20220103,14.23444477,游资 之王 炒股 养家 万到 亿,
收官蓄势迎明年股市开门红。[想一下],5916,5,20180428,17.57020986,收官 蓄势 迎 股市 开门红 想,
社保加仓了明阳,26461,31,20220728,102.2979122,社保 明阳,
憋了几天，给兄弟们发个福利[大笑][大笑][大笑][大笑],2450,25,20200708,82.43620813,憋 几天 兄弟 发个 福利 大笑 大笑 大笑 大笑,
欧美科技抛售潮，今天创业板大暴跌，科技股一地鸡毛，,5425,3,20180906,11.05703991,欧美 抛售 潮 暴跌 科技股 一地 鸡毛,
《每日一贴 6月23日》今天盈利5千,1783,3,20210623,10.88790297,一贴 盈利 千,
中小板流入三天，创业板流入三天。上证指数流出5天。,1141,9,20200825,30.32004998,流入 三天 流入 三天 流出,
早上好！本周最后一个交易日，你是买还是卖呢？,1151,18,20200306,59.57137636,早上好 交易日 卖,
大盘可能不妙了,2494,21,20221124,69.43891376,不妙,
福耀玻璃，走出国门，迈向世界，未来国家经济发展走出,1661,3,20210617,10.87712937,走出 国门 迈向 世界 国家 经济 走出,
地量后将是一个快速拉~,2966,10,20190208,33.7152599,地量 快速 拉,
额1点40昏钟哪个250股指做空尾盘爆仓去吧,1098,7,20190827,23.81421082,额 昏钟 股指 做空 尾盘 爆仓,
大家早上好！市场这几天进入恐慌的阶段，诱发因素主要,15859,15,20210728,50.22009653,早上好 几天 恐慌的 阶段 诱发 因素,
今日资产530638.00元，离回本还差469362.00元，又进一,3481,22,20200831,72.73959641,资产 元离 回本 差 元 进一,
这个悬念要留给下周！,2276,8,20211217,27.17501029,悬念 留给,
炒股票目的都是为了能增值，而不是贬值。宁愿在被套在,5285,37,20220706,121.5530657,炒股票 目的 增值 贬值 被套,
最新消息！证券市场曝光了几大重要消息，给全体散户一,1184,11,20220820,36.8256731,最新消息 证券市场 曝光 几大 消息 散户,
我坚信从现在到2040年电力走大牛象之前酒类，新能源需,1161,13,20210102,43.32269128,坚信 走大牛象 新能源 需,
防范道指深刻下跌，我们唯一指望的事,2233,26,20210130,85.67211105,防范 道 指 深刻 下跌 唯一 指望 事,
节前建议满仓券商过节，节后可能复制去年7月份走势。5,1420,17,20210427,56.35330092,节前 建议 券商 节后 复制 去年 月份 走势,
【标新立异-重新定义】平安银行“五位一体”新模式下,1720,3,20220810,10.88243496,标新立异 定义 平安 银行 五位一体 新 模式,
兵败如山倒，60日均线不能力挽狂澜,3788,26,20200910,85.75244349,兵败如山倒 均线 力挽狂澜,
这几天一直在研究大盘，我发现我犯了一个趋势性的错误,14452,45,20190914,147.7059748,几天 研究 发现 我犯 趋势性 错误,
今天是7月21日，晚上21点35分钟，马上提醒所有人一下,11574,63,20220721,206.1722192,分钟 提醒 所有人,
本周是节前的最后三个交易日，整体我觉得应该以维稳为,4178,7,20200928,24.01733895,节前 三个 交易日 整体 以维 稳为,
市场对一个板块不计成本的抛，除非是这个板块遇到大利,4435,6,20211011,20.77641277,不计成本 抛 大利,
实盘直播，纯属娱乐！今天亏3万,1350,32,20200617,105.0956168,实盘 直播 纯属 娱乐 亏,
你们没发现今天北向情绪很悲观？,9424,24,20221024,79.39098235,没 发现 北向 情绪 悲观,
别急看收盘！如果是带量黑K破颈线，大家最好洗洗睡了,1395,4,20191122,14.10060097,别急 收盘 带量 黑 K 破颈线 洗洗,
预测门《命运天书》之2019继续玩模拟盘[大笑][大笑],2628,36,20190408,118.1968689,门 命运 天书 玩 模拟 盘 大笑 大笑,
现在的乐视有点当年雷曼的味道！,24379,36,20180210,118.5354556,乐视 当年 雷曼 味道,
大盘跌停已成定局，不要挣扎了[大笑][大笑][胜利],5130,25,20190505,82.54854108,跌停 已成定局 挣扎 大笑 大笑 胜利,
17.11.15: 股市最主要的功能,10890,8,20180328,27.41295976,股市 功能,
最近大盘走势很不稳定，减仓为上，等待热点带动盘子。,1038,7,20190428,23.80566907,大盘走势 不稳定 等待 热点 带动 盘子,
明眼人一看就明白了今年就是不一样！,2374,4,20190407,14.18141825,明眼人 一看 明白,
闪崩股有点多！每个背后都有个质押爆仓的惊心故事 06-,7881,8,20180711,27.36380346,闪崩股 背后 质押 爆仓 惊心 故事,
最近市场各种暴击~,7586,38,20201224,124.8580045,暴击,
20200325周三中午贴。米股暴涨刺激下大幅高开，小幅震,3449,13,20200325,43.48819262,周三 贴米 股 暴涨 刺激 大幅 高开 小幅 震,
剑指2230信不信由不得你[大笑],2750,6,20190305,20.70376644,剑 指 信不信 由不得你 大笑,
重点关注以下最具爆发力的3个标的,1744,9,20221014,30.38454127,重点 关注 最具 爆发力 标的,
谁能告诉我为什么大跌？？,3069,13,20190202,43.47044891,告诉 大跌,
预计周三周四出大阳，本来看好昨天，由于昨天的走势有,1087,46,20200402,150.5626803,预计 周三 周四 出 大阳 本来 看好 走势,
股海茫茫人海中，看到了人生百态，趣味横生。想自己也,1350,28,20200406,92.09561682,股海 茫茫人海 人生 百态 趣味 横生 想,
市场来到多空双方试探的阶段，是反转还是反弹马上揭晓,7605,77,20221018,251.6083847,来到 多空 试探 阶段 反转 反弹 揭晓,
光入市上市公司   极少退市或者根本没有退市上市公司,49916,297,20190216,966.8943839,光 入市 上市公司 极少 退市 退市 上市公司,
年底资金回笼，解禁高锋，大股东套现、减持，今天这些,1612,4,20190129,14.12257776,年底 资金回笼 解禁 高锋 大股东 套现 减持,
上证综指的短期调整快告个段落了，B浪反弹快来了，因,5810,30,20210309,98.81746165,上证综指 短期 调整 快告 段落 B 浪 反弹 快来,
每次股市牛市，有共同特征:1次新股集中上升通道，交替,23467,248,20190902,807.5296602,每次 股市 特征 通道 交替,
下周科技股接着跌。韭菜们还在幻想科技股的第二春，但,8172,21,20200301,69.61931493,科技股 跌 韭菜 幻想 科技股 春,
看了半个小时候后，才慢慢清晰，盘面周末利好不少，可,3326,68,20221205,222.2326728,半个 小时候 慢慢 清晰 盘面 利好,
逼空更需一份冷观 周四看法,3701,6,20190326,20.74891168,逼空 更 需 一份 冷观 周四,
股价已经挤压到这种程度，又连续几天大跌，看着股票，,1611,3,20190323,10.87248344,股价 挤压 程度 连续 几天 大跌 看着 股票,
