Title,Readership,Commants,PostingTime
我发起了一个投票，【#上证指数#主板的选择】，快来参,368,0,2023/9/25
好多人现在都在做无用功[微笑]还在幻想牛市[微笑]但是,425,5,2023/9/25
持仓过节不是好选择！,474,2,2023/9/25
先说说昨晚金融时事课给我的4个心得感受吧：1.更加深,502,0,2023/9/25
这个弱反，也太弱了，不到一小时就泄了......证券股上,1222,6,2023/9/25
"至少还有两根以上阴线,所以别急着抄底,除非你超短线技",600,8,2023/9/25
大盘指数，我们这就不用说了都明摆在这呢，主要还是盘,948,2,2023/9/25
吉林高速（601518），振兴东北板块，“十四五”期规划,537,3,2023/9/25
9月25日股市午间梳理盘面人气低迷，过节因素+科创基金,664,1,2023/9/25
我发起了一个投票，【#上证指数#10月1之前大盘走势】,645,5,2023/9/25
涨跌20％的目的就是快速割韭菜，而且你还跑不了,591,2,2023/9/25
昨天一些装货跟狐狸抬杠说不会破3220，狐狸回复说今天,45693,363,2023/9/25
午评：早盘三大股指集体高开后一度震荡走高，创业板指,629,1,2023/9/25
管住手跟着北上走,440,2,2023/9/25
天山生物终于不敢扎翅了，创业板低价股行情结束！,411,0,2023/9/25
看看周线吧，下不到3000，那是个梦，也是牛市的标准，,408,1,2023/9/25
节前次破3200点大家注意,408,4,2023/9/25
双良跌停板盘解都预测了一遍，唯独没有预测到直接跌停,2167,5,2023/9/25
我唯一重点关注的两个大叔、一个纯技术、一个价值投资,2845,33,2023/9/25
国药一致与云南白药和国药股份股值对比，国药一致股涨,385,0,2023/9/25
我发起了一个投票，【#上证指数#预测下下午大概率砸到,506,1,2023/9/25
3220破了，今天不收大阴线就干,503,7,2023/9/25
我发起了一个投票，【#上证指数#今天涨还是跌】，快来,397,1,2023/9/25
9月25日上证午评：指数小幅震荡，调整接近尾声！周三,1819,7,2023/9/25
下午靠近3200点准时按计划加仓,743,2,2023/9/25
九月第四周简单总结背景：欧洲疫情十外围大跌大盘：周,379,1,2023/9/25
上午止盈科创信息（9.25午）,2536,9,2023/9/25
特别开心终于联系上我师傅了,657,7,2023/9/25
在网络如此发达的今天，再傻的牛都会有吹醒的一天，地,443,3,2023/9/25
回补3150点,808,8,2023/9/25
"有心杀贼,无力回天。死得其所,快哉快哉",422,3,2023/9/25
上证牛市依旧 连回踩5月线都不能达,463,4,2023/9/25
周五午评：如果下午下跌，下周一可能是加仓点昨天的大,350,0,2023/9/25
护盘无用人气低迷，大跌可期,376,2,2023/9/25
再玩十年还是3000点上下,494,8,2023/9/25
我发起了一个投票，【#上证指数#下午拉升妥妥的跌不下,947,3,2023/9/25
虽然不愿意承认但是行情大概率是没了,397,2,2023/9/25
这才是健康走势啊,398,4,2023/9/25
@丽芙摩尔 来呀老韭菜！看看吧！8成仓位的国联！别握,607,15,2023/9/25
大盘只跌7个点，表现不错哈哈,434,0,2023/9/25
如果你发现一支票散户突然变多，那说明就是有股托拉人,530,2,2023/9/25
人生不易辛苦钱被骗了,1214,12,2023/9/25
15年50万资金投入股市，现在还余11万，就我个人来说，,705,8,2023/9/25
经济日报-中国经济网9月25日讯（记者梁木）9月22日，,707,0,2023/9/25
告诉大家一个好消息！明天周末[奸笑][奸笑],364,3,2023/9/25
预备！[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][,383,0,2023/9/25
又开始下跌了,501,2,2023/9/25
9月25日早间，恒大股价低开高走，开盘时报14.8港元跌,850,0,2023/9/25
超跌，多少也要弹一弹,880,17,2023/9/25
十字星收盘！小红！,545,3,2023/9/25
下午大盘跳水,402,3,2023/9/25
主力成本从几个月前的3000点附近，逐步上涨到了今天的,1085,17,2023/9/25
还真可能耍到3150…,847,12,2023/9/25
上半年机构炒的医药、粮食，都是比较稳当盈利的板块，,439,0,2023/9/25
抛压太大，多头无力啊，一拉就被打压,779,11,2023/9/25
金龙鱼上市前跌150点，蚂蚁上市前估计要跌300点。,693,3,2023/9/25
难道今天要跌破3200,367,2,2023/9/25
为什么A股大涨的大部分都是绩差股，不温不火的业绩股,1196,3,2023/9/25
中国新冠疫苗成功了,445,2,2023/9/25
3100点附近做个支撑哈！然后再跌破，放心！骗一波再一,412,3,2023/9/25
个股异动都是60日新低，加速下跌，封跌停板，打开跌停,366,0,2023/9/25
随便跌吧反应今天上午趁着涨的时候，都清仓卖了。,457,2,2023/9/25
股票收益型榜单前10名：中远海控、隆基股份、天宇股份,440,0,2023/9/25
我发起了一个投票，【#上证指数#要点脸吗】，快来参与,637,2,2023/9/25
天天都是一个样，奄奄一息,405,2,2023/9/25
正德汇金怕钱亏别炒股，怕肾亏别泡妞，都是为了一时的,377,0,2023/9/25
北向资金到底是什么？为什么大A波动曲线跟北向资金流,926,2,2023/9/25
两市成交量大幅缩，己进入熊市，注意安全！,737,7,2023/9/25
营收“秒杀”茅台，创业板有史以来最大规模的IPO来了,1268,1,2023/9/25
短线维持3200附近震荡，节后继续下跌概率大,354,2,2023/9/25
指数微涨，为什么大部分的股票还在跌，这个指数是打掩,474,4,2023/9/25
市场成交量进一步缩量，kdj指标j值目前-2开始进入超卖,1090,7,2023/9/25
赚钱跑了 感觉下午会涨,365,0,2023/9/25
把北向资金都洗出去，不能让外资控盘,362,4,2023/9/25
什么叫英雄?能发现大众愚昧的一面，却又能将大众往正,368,0,2023/9/25
看K线感觉暴跌快来了。,392,2,2023/9/25
你所知道的消息都是主力故意让你知道的消息，你所看到,372,1,2023/9/25
券商股一拉，反而下跌了。看来这招数不灵了，哈哈,453,2,2023/9/25
哪里的人（股市中的人如何）最愚蠢，哪里的商机就越多,368,0,2023/9/25
指数居然卡住了[大笑][大笑]，是不是没人卖，也没人买,388,1,2023/9/25
炒股太容易了！炒股赚钱我几乎没感受过！回想这10年，,666,2,2023/9/25
3092等你[鼓掌],375,4,2023/9/25
这是想尽办法割韭菜，离场。。。跌吧,489,3,2023/9/25
那些专家分析牛市，就是坑人。,470,2,2023/9/25
目前大盘趋势是向下的，虽然下方空间有限，但是哪个位,482,1,2023/9/25
震惊！天天这样的走势,442,3,2023/9/25
60、90、120分钟底部结构进入钝化，形成将分别对应6，,435,0,2023/9/25
股市亏钱很容易，赚钱很难，该到告别不再见了,473,4,2023/9/25
大A停牌吧,627,4,2023/9/25
高台跳水一般到下午2：30分，今天提前了[滴汗],615,6,2023/9/25
各种低走.已经没救了,355,1,2023/9/25
这就是A股的牛市了，要不是牛市现在应该两千了,508,4,2023/9/25
今日策略：1、反弹1875附近做空目标187018651862破位,506,2,2023/9/25
大家都不玩了……,773,6,2023/9/25
弟们再不逃，全部闷杀！,452,4,2023/9/25
痛快一点，跌到底吧[为什么][为什么][为什么],455,4,2023/9/25
下午绿,400,6,2023/9/25
世界上独一无二的股市，后悔投资，放着睡觉啦！,398,0,2023/9/25
清平乐村居茅檐低小，溪上青青草。醉里吴音相媚好，白,576,2,2023/9/25
今天新疆板块全线大跌,440,0,2023/9/25
3158缺口补了才有机会,1043,12,2023/9/25
垃圾A股，开好了空单了，坐等爆赚,820,8,2023/9/25
有些人会踏空，有些人会追涨杀跌，有些人买到冷门股，,714,8,2023/9/25
每周五买，周三卖。估计都不怎么会亏。周四成了法定的,433,0,2023/9/25
9月25日大盘提示,24215,39,2023/9/25
一点儿一点儿蚕食，再变绿,376,5,2023/9/25
上文书说到，股市里一片鬼哭狼嚎，，今天发点创口贴，,545,1,2023/9/25
资金达不到预期！全靠证券是不行的，为什么让你们布局,965,9,2023/9/25
我发起了一个投票，【#上证指数#法定砸盘日到底周四还,652,3,2023/9/25
大盘今天开始进入底部区域做筑底,991,9,2023/9/25
砸吧和昨天一样我继续还能加仓,381,3,2023/9/25
想了解一下27号开市的吗？其他单位是正常上班的。股市,459,4,2023/9/25
像西部证券这样的公司才是兼并重组的优质对象。,419,3,2023/9/25
发展循环经济，解决衣食温饱民生。。。衣服缝缝补补新,422,0,2023/9/25
抄底出现,484,1,2023/9/25
我发起了一个投票，【#上证指数#看看大家现在干什么？,417,2,2023/9/25
五穷六绝七翻身，金九银十望秋收。金九银十，黄金白银,827,0,2023/9/25
耐心等待30分钟金叉,460,2,2023/9/25
美国股市，也不是没完没了的下跌？,565,4,2023/9/25
今天拉一下，叫做老乡别走,352,3,2023/9/25
什么行业工作时间短放假最多还特挣钱？,1233,20,2023/9/25
《大阴配小阳，反抽过后又是跌。下星期一二最危险。节,474,1,2023/9/25
券商股已经两次出来捣乱了，而且都是赶在往下跌的时候,933,8,2023/9/25
券商龙头东方财富涨停20%,369,0,2023/9/25
国药我又来了！下周看好你！北大荒安全出局回了5000，,450,0,2023/9/25
清仓避险，大盘已经趋势走坏了，跌大于涨的可能，千股,412,2,2023/9/25
3200只要不破，趋势还在。节前基金赎回，蚂蚁基金发行,1033,7,2023/9/25
指数上去股票不上的，指数下来个股立马下来，牛，无语,383,1,2023/9/25
食品，科技，农牧业，白酒，科技，医药医疗，，，，套,406,1,2023/9/25
3320 强行拉指数，老乡别走,395,2,2023/9/25
太难了，节前的行情这种走势太难了，投机和投资双杀的,511,3,2023/9/25
高开低走么？唉。。印象中高开基本没咋红过。。,420,1,2023/9/25
高开低走，午后大幅跳水，低开地走午后大幅跳水，平开,476,2,2023/9/25
高开低走，套你没商量！[成交][卖出][减仓],381,3,2023/9/25
嗯，本来看到高开是要高兴，但是我就是高兴不起来，他,370,1,2023/9/25
上轮牛市，从2019年1月到4月，共3个半月，上证指数从2,559,0,2023/9/25
套牢了，持股过节。,352,2,2023/9/25
还有5个交易日，发誓退市不玩了。[大笑][大笑]消耗生,414,2,2023/9/25
天银真是太坏啦！败类！先做一点小T！再跌再买！看看,519,5,2023/9/25
9.25超短微指导：出现大面积20%跌停，才有博弈否则全,376,1,2023/9/25
不行全清了，持币过节！没行情,368,2,2023/9/25
上证指数能买吗大神们？,358,1,2023/9/25
正平股份（603843）潜力巨大！西部崛起的龙头企业！逼,463,1,2023/9/25
从古至今从未中签新股，为什么？[好困惑][好困惑][好,454,2,2023/9/25
大盘昨天起不来就是说明，要起行情的话至少在10月8日,438,2,2023/9/25
安静的等待，机遇即将来临。可能不用在3100点找支撑，,361,0,2023/9/25
这次的高开下打清理浮筹，耐心持股，坚定看多，此处省,482,3,2023/9/25
10人炒股九个亏真相曝光,1183,1,2023/9/25
子弹已光，没钱补仓，看看大盘，心里发慌。[捂脸][捂,450,1,2023/9/25
2646……3458进二退一812＝406+2646＝3012进三退二812,804,2,2023/9/25
昨天股指受老道影响跟风下跌了，但无需恐慌，风险基本,417,0,2023/9/25
今天的开盘不会低，平盘附近开的可能性大。我维持原来,1027,0,2023/9/25
2020-9-25大盘3280短线压力考验3250震荡，寻求底部319,3158,16,2023/9/25
9月25日盘前，你吃面了吗？一、大局观市场整体情绪处,963,0,2023/9/25
发个凉凉还给赞，你们得多缺少关爱啊，一个个都自称大,412,0,2023/9/25
基本面向好，大盘技术性调整后必有新一轮上涨大跌就是,657,1,2023/9/25
人生最失败的事情，就是08年开始一直炒股。,774,5,2023/9/25
建行发债1600亿元,405,1,2023/9/25
在市场中有人喜欢科技，有人喜欢基建，有人喜欢食品，,1289,19,2023/9/25
支付宝界面，可一考虑了,359,0,2023/9/25
今日打响3200点守卫战,553,1,2023/9/25
今天早上看了各家早报，普遍看好，认为今天行情可以，,370,0,2023/9/25
富时罗素：将中国国债纳入富时罗素全球政府债券指数20,790,1,2023/9/25
不出意外，今天破3220，继续下探，支撑位3180左右，打,358,2,2023/9/25
每天早上起来第一件事就是看美股涨了没，变神经病了，,365,1,2023/9/25
破低点一下，然后拉起节前中阳线，节后无虞,457,1,2023/9/25
接上一篇今天不唱空了，再唱空又要掉粉了[呲牙]！唱多,910,15,2023/9/25
纳斯达克涨了,363,1,2023/9/25
今天星期五，反而感觉没那么害怕！有没有同感。,478,2,2023/9/25
[太阳]没有什么好抱怨的，今天的选择明天的伏笔。[月,418,0,2023/9/25
向下行情已经打开了，估计要落到2600点,643,5,2023/9/25
今天3200能不能守住，感觉挺难[怒],466,2,2023/9/25
百分八十股票跌幅在30%以上！,449,2,2023/9/25
盘中需要分析交流个股的，想要出货拿不准的，及时在评,1817,76,2023/9/25
3240 3254 3263 3274 3281,443,3,2023/9/25
沪指日线底背离反弹时间在5-8个交易日，周五收在3263,391,0,2023/9/25
三分之一的股票回到2700点位置了,474,0,2023/9/25
今日大盘阳包阴！？？？？,483,3,2023/9/25
周四的市场特征是：三大指数均跌进箱体下沿随时有可能,861,0,2023/9/25
来到股市，每个人的心里都有一团火，但，多数人只看到,616,2,2023/9/25
3170-3180看看支撑力度吧！可怕的中国股市！,385,0,2023/9/25
它要跌到2800我直接补仓一个亿,656,7,2023/9/25
早盘策略：根据昨晚复盘来看，3220还会去被打破（抱歉,701,2,2023/9/25
十月一还消费吗？,410,4,2023/9/25
能有一次是节前涨的吗,351,3,2023/9/25
一个股民近30年的老头忠告，各位散民，为了不当韭菜，,629,3,2023/9/25
昨天美股三大指数低开调整后，走出深V走势，虽然尾盘,717,0,2023/9/25
股市最大忽悠！就是高抛地吸！,350,1,2023/9/25
今天上涨，明天发10只新股。垃圾股市,393,1,2023/9/25
今天操作建议低吸买入，大跌大买，小跌小买,431,3,2023/9/25
在消息面面前技术真的很没用，股市根本不会按技术走势,427,1,2023/9/25
牛市是不会破5月均线的,460,7,2023/9/25
亏五千时，我想着吃一口肉，回个本，我就不玩了。结果,830,5,2023/9/25
大牛市！昨日325支股票大涨，今天预测最少有650支股要,493,3,2023/9/25
美股红盘，今天要踏空了,467,3,2023/9/25
又到周末了，上证指数昨天下跌趋势，今天看涨，个位股,415,1,2023/9/25
一入股市深似海，回本坚决不玩了，好奇进来了，结果被,403,4,2023/9/25
一周四天吃面行情，周四尾盘收3221点位很巧妙，跟昨天,496,0,2023/9/25
剧本：今天平开下杀，后V回收百点长阳，惊掉空仓者和,684,5,2023/9/25
目标是2500[鼓掌][鼓掌],485,3,2023/9/25
到调整第一目标3200点横盘节点小反弹后趋势己向下，老,380,0,2023/9/25
亏钱3757元，持仓市值12.6万。,382,3,2023/9/25
销户，大A很多都不如康得新！,369,1,2023/9/25
上市加速了，那么退市加速也是必须的，否则，怎么引导,530,2,2023/9/25
